plan_id,customer_id,merchant_id,product_type,num_installments,order_amount_usd,total_repayable_usd,apr_bps,created_at,status
2882,1320,10,pay_monthly_6,6,555.24,609.78,1992,2025-11-24,paid_off
2883,1320,40,pay_in_4,4,93.90,93.90,0,2026-05-09,active
2884,1322,42,pay_monthly_12,12,384.90,497.19,2958,2026-04-27,active
2885,1324,49,pay_in_4,4,255.34,255.34,0,2026-03-06,paid_off
2886,1324,46,pay_monthly_6,6,240.13,270.35,2552,2026-02-13,active
2887,1325,43,pay_in_4,4,403.11,403.11,0,2026-03-05,paid_off
2888,1326,29,pay_in_4,4,369.23,369.23,0,2025-07-23,paid_off
2889,1326,35,pay_in_4,4,83.40,83.40,0,2025-12-19,paid_off
2890,1327,50,pay_in_4,4,228.34,228.34,0,2025-08-11,delinquent
2891,1328,45,pay_in_3,3,114.57,114.57,0,2025-08-26,paid_off
2892,1328,4,pay_in_4,4,342.04,342.04,0,2025-09-27,paid_off
2893,1328,12,pay_monthly_6,6,474.16,517.09,1836,2026-05-22,active
2894,1329,41,pay_monthly_12,12,215.38,270.40,2590,2026-05-14,active
2895,1330,20,pay_in_4,4,268.74,268.74,0,2025-11-06,paid_off
2896,1330,16,pay_in_4,4,455.33,455.33,0,2026-01-24,paid_off
2897,1330,35,pay_monthly_6,6,151.10,163.24,1629,2025-07-02,paid_off
2898,1330,47,pay_in_3,3,352.06,352.06,0,2025-09-27,paid_off
2899,1331,26,pay_in_4,4,576.36,576.36,0,2025-12-05,paid_off
2900,1331,12,pay_in_3,3,609.92,609.92,0,2025-08-11,paid_off
2901,1331,37,pay_monthly_12,12,130.08,167.04,2881,2025-05-28,paid_off
2902,1331,9,pay_monthly_6,6,810.09,898.58,2215,2025-11-17,paid_off
2903,1332,13,pay_in_4,4,183.89,183.89,0,2026-05-17,active
2904,1332,35,pay_monthly_6,6,112.71,125.12,2232,2026-05-03,active
2905,1333,39,pay_monthly_6,6,59.49,65.63,2094,2026-01-18,active
2906,1333,37,pay_in_4,4,205.09,205.09,0,2025-12-12,paid_off
2907,1333,14,pay_in_4,4,586.61,586.61,0,2026-05-04,active
2908,1334,20,pay_in_4,4,2434.02,2434.02,0,2025-10-12,paid_off
2909,1335,22,pay_monthly_6,6,1781.03,1952.65,1954,2025-09-14,paid_off
2910,1335,42,pay_monthly_12,12,116.77,140.96,2100,2025-10-14,active
2911,1335,28,pay_in_4,4,685.78,685.78,0,2025-10-13,paid_off
2912,1336,45,pay_in_4,4,350.78,350.78,0,2025-10-10,paid_off
2913,1338,31,pay_in_4,4,1651.80,1651.80,0,2025-06-02,delinquent
2914,1338,35,pay_in_4,4,432.96,432.96,0,2025-09-17,defaulted
2915,1339,50,pay_in_4,4,40.49,40.49,0,2026-03-21,paid_off
2916,1339,13,pay_monthly_6,6,998.80,1094.21,1937,2025-12-27,active
2917,1339,24,pay_in_4,4,1886.11,1886.11,0,2025-06-15,paid_off
2918,1339,11,pay_in_4,4,2100.00,2100.00,0,2026-05-20,delinquent
2919,1339,9,pay_monthly_6,6,164.47,177.30,1582,2025-06-18,paid_off
2920,1340,38,pay_in_3,3,392.59,392.59,0,2026-01-16,paid_off
2921,1340,50,pay_in_4,4,79.86,79.86,0,2025-08-22,paid_off
2922,1340,54,pay_in_4,4,125.66,125.66,0,2026-01-04,delinquent
2923,1340,16,pay_in_4,4,988.13,988.13,0,2026-05-18,active
2924,1341,34,pay_in_4,4,851.24,851.24,0,2026-04-17,paid_off
2925,1341,50,pay_in_4,4,103.64,103.64,0,2026-01-05,paid_off
2926,1341,42,pay_monthly_6,6,61.80,67.30,1806,2025-08-22,paid_off
2927,1342,24,pay_in_4,4,1162.05,1162.05,0,2026-05-19,active
2928,1342,25,pay_monthly_12,12,1141.99,1417.04,2442,2025-03-20,paid_off
2929,1342,8,pay_in_4,4,309.99,309.99,0,2025-03-20,paid_off
2930,1343,16,pay_monthly_6,6,402.45,433.63,1571,2025-12-21,paid_off
2931,1343,39,pay_in_4,4,119.05,119.05,0,2026-04-24,paid_off
2932,1343,49,pay_monthly_6,6,267.27,299.55,2449,2025-08-24,paid_off
2933,1343,28,pay_monthly_12,12,419.11,516.29,2351,2026-04-07,active
2934,1343,37,pay_in_4,4,74.42,74.42,0,2025-09-14,paid_off
2935,1343,31,pay_in_3,3,1181.89,1181.89,0,2026-05-18,active
2936,1343,16,pay_in_4,4,914.81,914.81,0,2025-12-08,paid_off
2937,1344,22,pay_in_4,4,747.66,747.66,0,2025-11-03,paid_off
2938,1344,21,pay_monthly_6,6,800.00,878.94,2001,2025-09-06,paid_off
2939,1344,20,pay_in_4,4,800.00,800.00,0,2025-10-21,paid_off
2940,1346,3,pay_monthly_6,6,180.04,193.90,1561,2026-04-20,active
2941,1346,37,pay_monthly_12,12,179.00,235.58,3205,2026-03-16,active
2942,1349,40,pay_in_4,4,108.94,108.94,0,2025-10-19,paid_off
2943,1349,51,pay_in_3,3,170.83,170.83,0,2026-02-24,paid_off
2944,1349,11,pay_in_4,4,760.43,760.43,0,2025-08-27,paid_off
2945,1350,52,pay_in_4,4,185.20,185.20,0,2026-02-18,paid_off
2946,1350,26,pay_in_4,4,369.17,369.17,0,2026-03-25,paid_off
2947,1351,4,pay_in_4,4,402.98,402.98,0,2025-02-23,paid_off
2948,1351,46,pay_monthly_6,6,531.28,579.93,1857,2025-10-21,paid_off
2949,1352,4,pay_monthly_6,6,460.24,515.33,2427,2025-09-17,paid_off
2950,1353,6,pay_monthly_6,6,369.27,414.29,2472,2026-04-27,active
2951,1356,22,pay_in_3,3,1416.85,1416.85,0,2026-02-01,paid_off
2952,1356,1,pay_monthly_6,6,109.23,118.55,1730,2026-05-24,active
2953,1357,55,pay_monthly_12,12,74.49,93.46,2582,2026-01-04,active
2954,1357,15,pay_monthly_6,6,877.25,944.05,1544,2026-01-25,active
2955,1358,3,pay_in_4,4,882.09,882.09,0,2026-06-12,active
2956,1359,21,pay_in_4,4,824.89,824.89,0,2025-01-17,delinquent
2957,1359,46,pay_monthly_12,12,135.93,175.17,2927,2025-06-24,paid_off
2958,1359,10,pay_in_4,4,946.80,946.80,0,2025-08-14,paid_off
2959,1360,5,pay_in_4,4,175.12,175.12,0,2026-05-27,active
2960,1361,49,pay_in_4,4,419.50,419.50,0,2025-05-15,delinquent
2961,1362,24,pay_in_4,4,1574.04,1574.04,0,2025-12-04,paid_off
2962,1362,12,pay_monthly_12,12,1045.54,1379.35,3237,2025-07-03,active
2963,1362,54,pay_monthly_6,6,45.19,50.96,2591,2026-01-23,active
2964,1362,53,pay_monthly_6,6,109.02,118.35,1735,2025-09-21,paid_off
2965,1363,15,pay_in_3,3,1036.31,1036.31,0,2026-05-16,active
2966,1363,25,pay_in_4,4,850.54,850.54,0,2026-06-02,active
2967,1363,18,pay_in_3,3,649.22,649.22,0,2026-05-24,active
2968,1364,32,pay_in_4,4,601.42,601.42,0,2025-09-26,paid_off
2969,1364,54,pay_monthly_6,6,108.64,122.44,2575,2026-04-24,active
2970,1364,27,pay_in_3,3,1161.88,1161.88,0,2026-05-25,active
2971,1367,17,pay_in_4,4,1172.77,1172.77,0,2025-07-23,paid_off
2972,1367,3,pay_in_3,3,570.97,570.97,0,2025-12-28,paid_off
2973,1367,13,pay_in_4,4,510.93,510.93,0,2026-02-28,paid_off
2974,1367,17,pay_in_4,4,594.25,594.25,0,2025-06-06,paid_off
2975,1368,47,pay_monthly_6,6,230.80,259.61,2531,2026-02-12,active
2976,1368,22,pay_monthly_6,6,1185.74,1317.89,2260,2026-06-01,delinquent
2977,1370,41,pay_in_4,4,145.52,145.52,0,2025-06-12,paid_off
2978,1370,40,pay_monthly_6,6,116.28,126.51,1784,2025-04-25,paid_off
2979,1370,45,pay_monthly_6,6,317.35,357.92,2592,2026-05-22,active
2980,1372,37,pay_in_3,3,303.62,303.62,0,2025-12-09,paid_off
2981,1372,35,pay_in_4,4,308.92,308.92,0,2025-08-22,paid_off
2982,1372,17,pay_in_4,4,850.11,850.11,0,2026-01-13,paid_off
2983,1373,1,pay_in_4,4,219.68,219.68,0,2025-05-20,paid_off
2984,1373,21,pay_monthly_6,6,726.76,789.16,1741,2025-05-13,paid_off
2985,1374,43,pay_in_3,3,169.71,169.71,0,2025-11-02,delinquent
2986,1374,7,pay_in_4,4,407.76,407.76,0,2025-04-17,paid_off
2987,1374,40,pay_in_4,4,132.59,132.59,0,2026-02-20,paid_off
2988,1374,42,pay_in_4,4,153.06,153.06,0,2026-04-04,paid_off
2989,1375,14,pay_monthly_12,12,840.06,1027.56,2263,2026-05-25,active
2990,1375,44,pay_monthly_12,12,151.81,186.28,2302,2026-03-05,active
2991,1375,29,pay_monthly_6,6,379.83,415.53,1906,2026-05-04,active
2992,1376,39,pay_in_4,4,59.10,59.10,0,2026-05-25,active
2993,1376,42,pay_monthly_6,6,236.21,263.91,2378,2026-04-04,active
2994,1378,50,pay_in_4,4,54.61,54.61,0,2026-04-24,paid_off
2995,1378,33,pay_in_4,4,469.88,469.88,0,2026-01-18,paid_off
2996,1378,11,pay_in_4,4,954.55,954.55,0,2026-02-20,paid_off
2997,1378,44,pay_in_4,4,689.91,689.91,0,2026-04-06,paid_off
2998,1379,32,pay_in_3,3,600.00,600.00,0,2026-05-04,delinquent
2999,1381,9,pay_in_4,4,564.35,564.35,0,2026-06-02,active
3000,1382,41,pay_in_4,4,207.72,207.72,0,2025-10-12,paid_off
3001,1383,46,pay_in_4,4,364.70,364.70,0,2026-03-05,paid_off
3002,1384,1,pay_in_4,4,117.63,117.63,0,2025-10-17,paid_off
3003,1384,8,pay_monthly_6,6,116.74,129.22,2167,2026-01-26,active
3004,1384,28,pay_in_4,4,257.04,257.04,0,2026-02-18,paid_off
3005,1384,19,pay_in_4,4,1209.99,1209.99,0,2026-04-04,paid_off
3006,1385,30,pay_monthly_6,6,607.65,661.32,1791,2026-02-27,active
3007,1386,43,pay_in_3,3,146.43,146.43,0,2026-01-15,paid_off
3008,1386,53,pay_in_4,4,39.03,39.03,0,2025-03-16,paid_off
3009,1386,18,pay_monthly_6,6,338.22,372.05,2028,2025-05-04,paid_off
3010,1386,4,pay_in_4,4,480.20,480.20,0,2026-01-23,paid_off
3011,1388,1,pay_monthly_6,6,769.92,860.29,2380,2025-12-03,paid_off
3012,1388,26,pay_in_4,4,779.25,779.25,0,2025-10-10,paid_off
3013,1388,15,pay_in_3,3,676.75,676.75,0,2026-05-24,active
3014,1388,43,pay_in_3,3,176.42,176.42,0,2026-04-04,active
3015,1388,56,pay_in_4,4,113.87,113.87,0,2026-03-13,paid_off
3016,1389,19,pay_in_4,4,1188.76,1188.76,0,2026-05-13,active
3017,1389,31,pay_in_4,4,1174.23,1174.23,0,2026-04-23,paid_off
3018,1389,47,pay_in_4,4,207.35,207.35,0,2025-12-14,paid_off
3019,1389,7,pay_monthly_6,6,518.83,577.50,2293,2026-01-15,active
3020,1389,9,pay_in_3,3,841.57,841.57,0,2026-02-26,paid_off
3021,1391,47,pay_monthly_6,6,341.25,380.66,2342,2026-03-12,active
3022,1393,11,pay_in_4,4,611.55,611.55,0,2025-08-14,paid_off
3023,1393,18,pay_monthly_6,6,1744.15,1967.61,2598,2025-12-28,active
3024,1393,39,pay_monthly_12,12,96.29,124.05,2923,2025-09-15,active
3025,1393,16,pay_monthly_6,6,608.06,674.96,2231,2026-03-22,active
3026,1395,8,pay_in_4,4,381.99,381.99,0,2026-01-23,paid_off
3027,1397,40,pay_monthly_6,6,81.61,89.32,1915,2025-12-17,paid_off
3028,1397,9,pay_in_4,4,2029.16,2029.16,0,2026-06-05,active
3029,1397,22,pay_in_4,4,663.15,663.15,0,2026-01-09,paid_off
3030,1397,17,pay_in_4,4,1486.83,1486.83,0,2026-03-21,paid_off
3031,1400,53,pay_monthly_6,6,95.27,104.05,1868,2025-06-08,paid_off
3032,1400,43,pay_in_4,4,509.65,509.65,0,2026-06-04,active
3033,1400,37,pay_in_3,3,47.94,47.94,0,2026-02-04,paid_off
3034,1400,20,pay_in_3,3,1194.24,1194.24,0,2026-05-05,active
3035,1401,13,pay_in_4,4,1036.16,1036.16,0,2026-03-10,paid_off
3036,1401,40,pay_in_4,4,184.65,184.65,0,2025-06-20,paid_off
3037,1401,34,pay_in_4,4,592.99,592.99,0,2025-03-26,paid_off
3038,1403,33,pay_monthly_12,12,618.87,807.54,3091,2025-06-03,paid_off
3039,1403,54,pay_in_4,4,111.12,111.12,0,2026-04-19,paid_off
3040,1403,55,pay_in_3,3,117.30,117.30,0,2026-06-08,active
3041,1404,16,pay_in_3,3,850.00,850.00,0,2026-06-01,defaulted
3042,1406,47,pay_monthly_12,12,137.50,176.84,2901,2026-05-22,active
3043,1406,3,pay_monthly_6,6,596.73,649.79,1803,2026-02-02,active
3044,1407,53,pay_monthly_6,6,30.06,33.54,2345,2025-04-17,defaulted
3045,1407,17,pay_in_3,3,1288.11,1288.11,0,2025-07-20,paid_off
3046,1407,32,pay_in_4,4,258.87,258.87,0,2025-04-13,defaulted
3047,1407,29,pay_monthly_6,6,510.20,570.76,2407,2026-02-08,active
3048,1408,41,pay_in_4,4,140.53,140.53,0,2025-07-01,delinquent
3049,1408,16,pay_monthly_6,6,1600.00,1791.11,2422,2026-01-05,active
3050,1408,34,pay_in_4,4,365.64,365.64,0,2025-08-10,paid_off
3051,1408,11,pay_in_4,4,723.38,723.38,0,2026-05-25,defaulted
3052,1409,33,pay_in_4,4,372.74,372.74,0,2026-05-01,active
3053,1410,17,pay_in_4,4,709.49,709.49,0,2025-09-13,paid_off
3054,1410,11,pay_in_4,4,417.20,417.20,0,2025-08-23,defaulted
3055,1411,53,pay_monthly_12,12,78.89,104.89,3342,2026-05-10,active
3056,1411,3,pay_in_4,4,360.76,360.76,0,2026-05-13,active
3057,1412,22,pay_monthly_6,6,1546.12,1703.11,2059,2026-02-05,active
3058,1412,18,pay_in_4,4,929.33,929.33,0,2026-05-28,active
3059,1412,47,pay_in_3,3,202.77,202.77,0,2026-03-13,paid_off
3060,1413,10,pay_monthly_6,6,407.10,440.83,1680,2026-04-20,active
3061,1413,50,pay_in_4,4,139.29,139.29,0,2026-02-10,paid_off
3062,1413,22,pay_in_3,3,1204.24,1204.24,0,2025-09-28,paid_off
3063,1416,3,pay_in_4,4,347.86,347.86,0,2025-11-27,paid_off
3064,1416,15,pay_monthly_6,6,313.69,347.06,2157,2026-03-16,active
3065,1416,55,pay_in_4,4,55.33,55.33,0,2025-08-02,paid_off
3066,1416,50,pay_in_4,4,228.45,228.45,0,2026-04-23,paid_off
3067,1416,52,pay_in_4,4,133.77,133.77,0,2025-06-02,delinquent
3068,1419,35,pay_monthly_12,12,245.28,302.03,2346,2026-04-01,active
3069,1419,27,pay_monthly_6,6,1714.50,1914.21,2362,2026-05-08,active
3070,1419,53,pay_monthly_6,6,81.02,87.46,1613,2026-02-08,active
3071,1419,18,pay_in_4,4,744.18,744.18,0,2026-04-08,paid_off
3072,1420,54,pay_in_3,3,80.87,80.87,0,2025-10-07,paid_off
3073,1420,38,pay_in_3,3,113.88,113.88,0,2026-06-13,delinquent
3074,1421,10,pay_in_4,4,602.51,602.51,0,2026-03-04,paid_off
3075,1421,36,pay_in_4,4,51.91,51.91,0,2025-10-20,paid_off
3076,1421,19,pay_in_4,4,1188.52,1188.52,0,2025-12-20,paid_off
3077,1422,26,pay_monthly_6,6,760.04,838.68,2098,2026-02-27,active
3078,1422,7,pay_in_3,3,199.41,199.41,0,2026-02-14,paid_off
3079,1422,54,pay_monthly_12,12,45.77,59.54,3050,2026-06-13,active
3080,1423,28,pay_in_4,4,758.14,758.14,0,2025-11-09,paid_off
3081,1424,12,pay_in_3,3,270.20,270.20,0,2026-05-23,active
3082,1424,41,pay_in_4,4,271.83,271.83,0,2026-04-04,paid_off
3083,1424,46,pay_in_4,4,689.89,689.89,0,2026-04-17,paid_off
3084,1424,28,pay_in_4,4,363.48,363.48,0,2026-01-15,paid_off
3085,1425,20,pay_in_4,4,1504.48,1504.48,0,2025-10-27,paid_off
3086,1425,27,pay_monthly_6,6,1120.33,1226.52,1922,2025-10-10,paid_off
3087,1425,31,pay_monthly_12,12,445.84,572.57,2882,2026-01-12,active
3088,1426,37,pay_in_3,3,116.42,116.42,0,2026-02-23,paid_off
3089,1426,20,pay_in_3,3,1033.13,1033.13,0,2026-02-27,paid_off
3090,1427,47,pay_monthly_12,12,171.25,222.60,3040,2025-10-16,active
3091,1427,37,pay_monthly_12,12,102.75,127.58,2450,2026-01-16,active
3092,1428,26,pay_monthly_6,6,611.90,686.59,2475,2025-12-10,paid_off
3093,1428,43,pay_monthly_6,6,345.19,377.36,1890,2026-03-22,active
3094,1428,19,pay_in_3,3,455.21,455.21,0,2026-06-04,active
3095,1429,44,pay_in_4,4,372.50,372.50,0,2026-03-25,paid_off
3096,1430,52,pay_monthly_12,12,95.64,116.95,2259,2026-01-16,active
3097,1430,20,pay_monthly_6,6,2148.92,2358.54,1978,2026-06-15,delinquent
3098,1430,51,pay_in_4,4,106.68,106.68,0,2025-12-02,delinquent
3099,1432,40,pay_monthly_12,12,172.31,214.73,2496,2026-05-15,defaulted
3100,1432,7,pay_in_4,4,147.64,147.64,0,2025-12-23,paid_off
3101,1432,50,pay_in_3,3,57.67,57.67,0,2026-04-05,active
3102,1433,42,pay_in_4,4,213.33,213.33,0,2025-06-11,paid_off
3103,1433,4,pay_monthly_6,6,144.52,158.58,1973,2025-06-14,paid_off
3104,1433,35,pay_in_4,4,102.46,102.46,0,2025-06-11,paid_off
3105,1433,23,pay_monthly_6,6,1485.99,1598.04,1529,2026-03-06,delinquent
3106,1434,38,pay_in_4,4,102.34,102.34,0,2026-01-27,paid_off
3107,1435,24,pay_monthly_12,12,641.83,854.34,3357,2026-05-09,active
3108,1436,11,pay_in_3,3,1170.87,1170.87,0,2026-01-26,paid_off
3109,1436,8,pay_in_4,4,554.09,554.09,0,2026-02-03,paid_off
3110,1439,47,pay_in_4,4,392.32,392.32,0,2026-02-19,paid_off
3111,1439,48,pay_monthly_6,6,461.13,512.91,2277,2026-06-09,active
3112,1439,44,pay_in_4,4,160.46,160.46,0,2025-08-15,paid_off
3113,1439,1,pay_monthly_12,12,1093.73,1323.29,2128,2026-05-10,defaulted
3114,1439,35,pay_in_3,3,114.28,114.28,0,2025-07-09,paid_off
3115,1441,38,pay_in_4,4,118.45,118.45,0,2026-03-09,delinquent
3116,1441,51,pay_in_4,4,93.73,93.73,0,2026-05-17,active
3117,1441,38,pay_in_4,4,124.97,124.97,0,2026-03-13,defaulted
3118,1444,51,pay_in_3,3,97.40,97.40,0,2026-05-07,active
3119,1444,17,pay_in_4,4,2042.44,2042.44,0,2026-05-11,active
3120,1446,7,pay_in_4,4,248.09,248.09,0,2026-06-02,active
3121,1446,41,pay_monthly_6,6,217.83,241.18,2174,2025-04-21,paid_off
3122,1446,10,pay_in_4,4,425.84,425.84,0,2026-04-19,paid_off
3123,1446,49,pay_in_4,4,310.53,310.53,0,2025-12-09,paid_off
3124,1448,53,pay_monthly_6,6,141.97,155.28,1901,2026-06-05,active
3125,1448,21,pay_in_4,4,981.84,981.84,0,2026-01-14,paid_off
3126,1448,17,pay_in_3,3,917.37,917.37,0,2026-06-12,active
3127,1449,52,pay_in_4,4,76.88,76.88,0,2026-06-01,active
3128,1449,6,pay_in_4,4,321.56,321.56,0,2026-05-01,active
3129,1449,18,pay_in_4,4,1031.51,1031.51,0,2025-11-26,paid_off
3130,1449,1,pay_in_3,3,164.57,164.57,0,2026-01-01,paid_off
3131,1450,20,pay_in_4,4,1213.64,1213.64,0,2026-05-27,active
3132,1450,5,pay_monthly_6,6,320.59,344.45,1509,2025-08-06,paid_off
3133,1450,34,pay_in_4,4,880.72,880.72,0,2025-11-01,paid_off
3134,1450,3,pay_in_4,4,141.34,141.34,0,2026-04-26,paid_off
3135,1450,35,pay_monthly_6,6,54.63,59.98,1985,2025-09-16,paid_off
3136,1451,30,pay_in_4,4,926.07,926.07,0,2026-06-04,active
3137,1453,14,pay_in_4,4,347.54,347.54,0,2026-02-23,paid_off
3138,1453,8,pay_in_4,4,391.17,391.17,0,2026-06-08,active
3139,1453,26,pay_in_4,4,562.30,562.30,0,2026-05-02,active
3140,1453,23,pay_monthly_6,6,187.89,206.61,2020,2026-01-15,active
3141,1453,11,pay_in_4,4,285.16,285.16,0,2026-03-01,paid_off
3142,1454,34,pay_in_3,3,530.76,530.76,0,2026-06-14,active
3143,1454,15,pay_in_4,4,1231.71,1231.71,0,2026-05-25,active
3144,1454,44,pay_monthly_12,12,329.09,439.09,3389,2026-02-04,active
3145,1454,42,pay_in_4,4,227.68,227.68,0,2026-03-01,paid_off
3146,1457,15,pay_in_3,3,345.48,345.48,0,2025-11-28,paid_off
3147,1457,56,pay_monthly_6,6,81.49,87.52,1500,2025-08-04,paid_off
3148,1457,14,pay_in_4,4,1150.51,1150.51,0,2025-03-21,paid_off
3149,1457,15,pay_in_4,4,1008.73,1008.73,0,2025-10-06,paid_off
3150,1458,13,pay_in_3,3,1258.42,1258.42,0,2026-01-23,paid_off
3151,1458,16,pay_in_4,4,807.89,807.89,0,2026-04-05,paid_off
3152,1459,24,pay_in_4,4,1050.77,1050.77,0,2026-05-22,active
3153,1459,18,pay_monthly_12,12,714.40,902.67,2672,2026-02-02,active
3154,1461,8,pay_in_4,4,656.80,656.80,0,2025-10-02,paid_off
3155,1461,20,pay_in_4,4,536.13,536.13,0,2026-03-10,paid_off
3156,1461,47,pay_in_4,4,189.64,189.64,0,2026-04-17,paid_off
3157,1462,14,pay_monthly_12,12,505.50,606.71,2030,2025-10-10,active
3158,1462,27,pay_in_3,3,455.80,455.80,0,2025-05-05,paid_off
3159,1462,22,pay_monthly_12,12,2092.86,2723.26,3054,2025-12-19,active
3160,1462,50,pay_monthly_6,6,57.03,61.91,1734,2025-10-06,paid_off
3161,1462,45,pay_monthly_12,12,424.33,517.03,2215,2026-02-07,active
3162,1462,56,pay_in_4,4,169.93,169.93,0,2026-05-04,active
3163,1463,20,pay_in_4,4,755.90,755.90,0,2026-04-27,defaulted
3164,1463,13,pay_in_4,4,1350.00,1350.00,0,2026-01-16,delinquent
3165,1463,24,pay_in_3,3,1212.02,1212.02,0,2025-09-09,defaulted
3166,1464,8,pay_in_4,4,296.59,296.59,0,2025-08-16,paid_off
3167,1464,36,pay_in_4,4,117.36,117.36,0,2025-11-17,delinquent
3168,1465,51,pay_in_3,3,52.25,52.25,0,2026-05-05,active
3169,1465,31,pay_monthly_6,6,506.99,565.77,2351,2025-07-21,defaulted
3170,1465,55,pay_monthly_6,6,189.85,208.81,2025,2026-04-10,active
3171,1466,13,pay_in_4,4,610.34,610.34,0,2025-08-22,paid_off
3172,1466,47,pay_monthly_6,6,643.61,712.45,2169,2026-03-18,active
3173,1466,43,pay_monthly_6,6,467.50,503.33,1554,2026-03-14,active
3174,1466,8,pay_monthly_6,6,186.17,202.48,1777,2025-12-24,paid_off
3175,1467,50,pay_monthly_6,6,108.42,122.26,2589,2026-05-16,active
3176,1467,24,pay_monthly_6,6,880.81,970.29,2060,2025-10-26,paid_off
3177,1468,5,pay_in_4,4,389.62,389.62,0,2026-03-24,paid_off
3178,1468,54,pay_in_4,4,222.04,222.04,0,2026-03-13,paid_off
3179,1470,9,pay_in_4,4,537.46,537.46,0,2026-06-14,defaulted
3180,1470,15,pay_in_4,4,641.23,641.23,0,2026-05-21,active
3181,1471,1,pay_in_4,4,113.90,113.90,0,2026-05-07,defaulted
3182,1472,23,pay_in_4,4,2161.71,2161.71,0,2026-06-08,active
3183,1473,42,pay_in_4,4,101.10,101.10,0,2025-06-27,paid_off
3184,1473,22,pay_monthly_6,6,1830.58,2039.48,2314,2025-02-16,paid_off
3185,1473,6,pay_monthly_12,12,292.90,375.09,2845,2025-08-22,active
3186,1474,1,pay_monthly_6,6,624.91,679.03,1756,2025-06-01,paid_off
3187,1474,17,pay_monthly_6,6,349.01,378.84,1733,2026-04-19,defaulted
3188,1474,31,pay_monthly_6,6,1092.65,1221.49,2391,2026-05-10,active
3189,1474,49,pay_in_4,4,595.41,595.41,0,2025-04-22,paid_off
3190,1474,17,pay_in_4,4,935.93,935.93,0,2025-01-15,paid_off
3191,1476,25,pay_monthly_6,6,1043.31,1176.67,2592,2025-11-16,paid_off
3192,1476,30,pay_in_4,4,326.51,326.51,0,2026-01-14,paid_off
3193,1477,27,pay_monthly_12,12,157.19,197.33,2589,2025-08-25,defaulted
3194,1477,46,pay_in_3,3,408.66,408.66,0,2026-03-14,paid_off
3195,1478,3,pay_monthly_6,6,183.08,206.52,2596,2026-01-02,active
3196,1480,44,pay_monthly_12,12,128.25,167.34,3090,2026-05-17,active
3197,1481,41,pay_in_4,4,114.97,114.97,0,2026-03-23,delinquent
3198,1481,3,pay_in_3,3,210.37,210.37,0,2026-02-23,paid_off
3199,1482,9,pay_in_4,4,413.60,413.60,0,2026-02-06,paid_off
3200,1482,53,pay_in_4,4,116.33,116.33,0,2025-03-09,paid_off
3201,1482,49,pay_in_3,3,503.39,503.39,0,2026-01-28,delinquent
3202,1482,4,pay_in_4,4,436.42,436.42,0,2026-01-22,paid_off
3203,1482,3,pay_in_3,3,227.91,227.91,0,2025-12-12,paid_off
3204,1484,1,pay_monthly_6,6,338.06,379.41,2480,2025-08-23,paid_off
3205,1484,47,pay_monthly_6,6,325.36,363.84,2398,2025-05-18,paid_off
3206,1486,19,pay_monthly_6,6,2550.00,2745.92,1558,2026-04-14,active
3207,1486,23,pay_in_4,4,966.98,966.98,0,2026-01-05,paid_off
3208,1486,40,pay_in_4,4,84.45,84.45,0,2026-02-07,paid_off
3209,1487,34,pay_in_4,4,300.51,300.51,0,2026-05-10,active
3210,1489,1,pay_monthly_12,12,426.35,541.28,2733,2026-01-08,active
3211,1490,32,pay_monthly_6,6,535.82,585.39,1876,2025-09-01,paid_off
3212,1490,37,pay_in_4,4,99.48,99.48,0,2026-05-01,active
3213,1491,44,pay_in_4,4,341.86,341.86,0,2026-04-26,paid_off
3214,1491,55,pay_monthly_12,12,106.96,130.02,2186,2025-06-28,active
3215,1491,36,pay_in_4,4,66.96,66.96,0,2026-03-23,paid_off
3216,1491,50,pay_in_4,4,120.96,120.96,0,2025-05-16,paid_off
3217,1493,26,pay_in_3,3,638.06,638.06,0,2026-06-09,active
3218,1493,23,pay_monthly_6,6,785.25,864.75,2053,2026-05-16,active
3219,1494,4,pay_in_4,4,166.54,166.54,0,2026-03-21,paid_off
3220,1494,16,pay_in_4,4,530.62,530.62,0,2025-06-22,paid_off
3221,1494,20,pay_in_4,4,1376.77,1376.77,0,2025-09-25,paid_off
3222,1494,54,pay_in_4,4,83.06,83.06,0,2025-06-22,paid_off
3223,1494,25,pay_monthly_6,6,665.17,722.44,1746,2026-05-18,active
3224,1494,2,pay_monthly_6,6,345.47,387.59,2472,2025-11-25,paid_off
3225,1495,38,pay_monthly_6,6,138.17,153.54,2255,2026-02-16,active
3226,1495,42,pay_monthly_6,6,263.45,291.32,2145,2026-05-22,defaulted
3227,1496,20,pay_in_4,4,1125.07,1125.07,0,2025-07-02,paid_off
3228,1496,42,pay_in_4,4,110.70,110.70,0,2025-03-08,paid_off
3229,1496,28,pay_in_4,4,887.07,887.07,0,2025-07-06,paid_off
3230,1496,40,pay_monthly_6,6,204.92,226.90,2175,2025-05-25,paid_off
3231,1498,35,pay_in_4,4,108.28,108.28,0,2026-03-14,paid_off
3232,1498,38,pay_in_3,3,217.99,217.99,0,2025-09-09,paid_off
3233,1498,41,pay_in_4,4,212.17,212.17,0,2025-08-09,paid_off
3234,1498,10,pay_in_4,4,584.68,584.68,0,2026-01-27,paid_off
3235,1499,54,pay_in_4,4,119.96,119.96,0,2026-04-16,paid_off
